year,text,birthdate
2005,"

Да,он прекрасен. ""шлем"" не читала еще,так же как и след оборотня. Мне больше по душе его раннее творчества и рассказики маленькие.
",1986
2005,"

дада,канешна!!!
",1986
2005,"

эээ...ну...ты когда в след.раз к нам пожалуешь-звони! 8926 281 90 37!!..........
",1986
2005,"

АААААААААААА!!!!!!!! Привеееет!!! Как видишь, в своём жж давно ничего не пишу, но по чужим хожу регулярно)) Здорово, что ты нашла меня) люблю тебя.
",1986
2005,"

ну в общем-то,так и есть))
",1986
2005,"

хм...не знаю..где и когда?...
",1986
2005,"

возьму и съем тебя,даже больного ;)))
",1986
2005,"

ну..за инфу)
",1986
2005,"

да,любой может загрузить себе 6 пиков,раньше можно было максимум 3!!! =)
",1986
2005,"

представляю себе это живо)))
",1986
2006,"

УРА!!! С НАСТУПИВШИМ!!!! ;))))))
",1986
2005,"

я жду некоторого сдвига, а его нет и нет. в этом и проблема.
",1986
2005,"

Да нет,в том-то и дело.
",1986
2005,"

мы с тобой истерички чтоли?............
",1986
2006,"

и я, и я, и я того же мнениЯ!!!! =)
",1986
2006,"

ага,пожалуйста!! =) а идея не твоя,не примазывайся :Р))))))))))))))))) 


ладно,до встречи на катке!!!!!!!!!!!!!! %)
",1986
2006,"

ане говори!! а там уже старый нг,14 февраля,первый день весны,восьмое марта...... ой,одни сплошные праздники!!! =)
",1986
2006,"


         Опять ощущение какого-то эпохального рубежа....юбилей всё-таки...притом очень ответственный: получается,что именно на третьем десятке задаются основные контуры дальнейшего будущего:человек получает диплом, начинает свою карьеру, создает семью..нет,всё это,конечно,можно сделать и потом, а можно и вообще не делать-это уж как получится/захочется.Однако начинать с нуля после 30,насколько я могу судить,дело не из лёгких. И насчет семьи тоже: я, в принципе,не считаю,что каждая девушка должна выйти замуж и родить детей вот именно до тридцати,и ни годом позже. У каждого свой путь. Но мне известен груз общественного мнения,который ложится на плечи тех женщин,которые этого по разным причинам не сделали. И как к этому не относись,это всё равно жутко тяжело.. В общем,я к тому, что одинокая ничего_толкового_не_делующая_девушка в 20 лет-это простительно и где=то даже нормально. А вот такая же ситуация в 30.... Надо срочно разрабатывать план)))) Планов,как всегда,громадье. Но мне сегодня не хочется о них говорить. Я пешила написать о том,что УЖЕ есть. Итак: 


100 фактов обо мне

я родилась 9 января 1986 года

но любимое время года-лето

я с детства переживала,что папа жил отдельно

но сейчас понимаю: так действительно было лучше для всех..

я очень рано научилась читать. В детском садике воспитатели меня обожали и пророчили великое будущее. Не попали =)

в детских коллективах скорее была ведомой,чем ведущей

превая любовь-Илюша Бондаренко. Всё в том же детском саду. Собирались пожениться. К сожалению,совсем не общаемся..

школа с 6 лет. 2 главные проблемы: лень и поведение.

я вообще была очень непосредственная,даже гораздо непосредственнее, чем сейчас) например, классе в 3-ем учительница задала какой-то вопрос,на который все знали ответ и тянули руки. А я хотела,чтобы спросили именно меня. И подняла ногу )))

никогда не дралась с девочками,кроме младшей двоюродной сестры.

а зато с мальчиками..... один раз я так ударила своему соседу по парте в живот,что его повели в травмпункт!! а я смеялась))))

кстати,о сёстрах. Родных братьев и сестер у  меня нет. Есть двоюродная сестра,мы раньше жили вместе. Она переехала к родителям, и отношения наладились))) Ещё есть два двоюродных брата и сводная сестра. И у всех троих по дочке. Однако после того,как папы не стало, с той половиной семьи связь утеряна окончательно.

А моя мама мне практически никогда ничего не запрещала!! я привыкла делать,что хочу))

Первый раз цветы от молодого человека я получила в 8 классе на 8 марта. Помню до сих пор!!!    (может,в детском саду дарили,но этого я не помню;) )

Стихи посвятил тот же,тогда же. И я почему-то опять смеялась!!! )))))))

В 9-ом классе я сменила школу. На новом месте встретила двух своих самых близких на сегодня подруг.

обе школы находятся далеко от моего дома, а я ненавижу рано вставать!!!

несмотря на это,прогуливала я сравнительно немного.

мне в целом нравилось учиться,но больше нравилось быть среди тех людей-причем,как детей,так и учителей.

всю жизнь мечтаю полетать на самолете. и все никак =\

с талатнами у меня напряженка: иногда пишу стихи,которые никому не показываю,больше ничего не умею вообще (для тех,кто поймёт: стишки а-ля ""князь Андрей.."" не в счет,конечно. ими я сыплю часто и по сей день;))

я немого знаю латынь,даже могу прочесть пару стихотворений в оригинале.

я мечтаю об отдельной квартире в центре Москвы площадью..хотя бы метров 200-250. Серьёзно,мечтаю!!

многие близкие мне люди говорят,что надо было поступать на актерский факультет))))

а поступила я в Финансовую Академию. не жалею! пока...

хотя хотелось бы,например,на биофак какой-нибудь...

но!!! п.23

наверное,это НЕ нормально для девушки, но у меня нет комнатных растений. то есть они есть,но если бы не мама с бабушкой,то их бы не было.

это,наверное,тоже очень странно,но я не люблю свою дачу. хотя люблю чужие. И бываю там гораздо чаще.

на протяжении,наверное,всей истории моей семьи в 20-м веке у нас жили кошки. Последняя убежала,когда я была в 8-м классе. Год у нас никого не было,а потом к нам пришла собака. и сейчас я могу с уверенностью сказать: лучше собаки зверя нет!!!!

самая моя серьёзная травма-сотрясение мозга в 7 лет. я потеряла сознание. И здоровое сердце.

а ещё один раз мне молодой человек головой свернулл нос!!!! =)))))))))))

в моей жизни вообще все кавалеры-не как у всех. Они все особенные)))

первые серьёзные отношения были в 16 лет. тогда же случился и первый sex;)

после того,как эти долгие и очень непростые отношения закончились,я думала  ""меня никогда никто не полюбит,и я тоже никого уже никогда не полюблю"". Притом думала я это абсолютно серьёзно!!!!

а не угадала))

я очень люблю детей

один из самых главных страхов-потерять любимого человека. Меня это иногда мучает целыми ночами.

в первый раз я попробовала водку в 14 лет. с тех пор терпеть её не могу. Могу только с соком))

курить пробовала тоже примерно тогда

и одно время курила. Но потом как-то расхотелось... с тех пор я курю иногда,когда нервничаю. предпочитаю одна,хотя бывает что с кем-то.

я вообще,когда переживаю,предпочитаю быть одна. не очень люблю нюни.

в церковь,к сожалению,хожу очень редко.

кстати,делаю это тоже исключительно одна.

любимый город-родной: МОСКВА))

летом чаще всего бывала в Крыму

ещё важно место для меня-Ферапонтово. Все никак не доеду туда...

я не могу сама себе выщипывать брови! Когда я прихожу к косметологу,она мной просто поражается-больше таких дёрганый клиентиков у неё нет!!!!)))

я считаю себя красивой девушкой

но не считаю свою внешность идеальной!!

среди моих личных качеств,на мой суровый взгляд,преобладают отрицательные =((

я люблю слушать музыку

но одна из главных загадок для меня-как музыку можно СОЧИНИТЬ???? я ещё могу себе представить,как можно написать стихотворение или картину. Ну примерно,то есть у меня есть несколько вариантов в голове,как это может происходить. но как можно написать музыку-я вообще не предствляю себе. поэтому все композиторы для меня-это вообще что-то недосягаемое,неизвестное и потому бесконечно прекрасное.

тоже самое могу сказать про математиков и вообще людей с явно техническим складом ума.

кстати, много моих знакомых учатся на ВМК,мехмате,физфаке,биоинженерии. Я горжусь тем,что имею честь их знать!!!

хотя некоторые из них-уже законченные алкаши =/

я боюсь щекотки

я люблю маринованные помидоры

хотя мы их не делаем. зато мы в промышленных масштабах варим варенье!! это тоже очень вкусно))))

я люблю делать некоторую домашнюю работу,что многих удивляет,многих восхищает. Например,я люблю мыть посуду,гладить,вытирать пыль. Есть одна вещь,которую я терпеть не могу делать:наводить порядок. Поэтому вокруг меня часто бардак.

я люблю рукоделие,хотя не так много умею.

читатель может не поверить,но я очень редко вру. Видимо, из-за этого я часто попадаюсь на этот мерзкий крючок.

никогда не заводила романы с 2 мальчиками одновременно.

зато заводила с женатым мужчиной. по сей день считаю это аморальным,хотя у меня есть оправдания.

с течением жизни лучшие подруги сменяются. со своей соседкой (она живет этажом выше) были не разлей вода лет с трех,наверное.. последний раз я её видела в том году. хотя раньше хотя бы с НГ заходили друг друга поздравить...

мне не повезло: я всегда училась в преимущественно женских коллективах

я категорически против раздельного обучения!!! мы нужны друг другу;))))))

обожаю,когда мне делают массаж.

люблю путешествия,мечтаю побывать везде. особенно в Новой Зеландии.

с недавних пор любимый зверёк- Ёжик ;))))

и не только зверёк;))))))))))))

я моногамна: испытывая интерес к одному мужчине, я не могу увлечься другим.

возможно,это эгоистично, но на глобальном уровне я требую от партнера того же. хотя не всегда могу ему об этом сказать. но если замечаю обратное,меня это очень больно ранит.

мне трудно скрывать эмоции.

я плаксивая.

однако вместе с тем способна на жесткие кардинальные решения.

я за мир во всем мире!!!!

ещё о материальных мечтах: в п.23 обязательно должна быть отдельная комната для обуви!!!!!

кстати,самый близкий мой человек как-то назвал меня барахольщицей. И мне нечего ему возразить!!!! =)))))))))

в этом году я впервые встретила новый год не дома,притом не в компании друзей,а в другой ЗАМЕЧАТЕЛЬНОЙ семье. это было прекрасно!!!!!!

я никого не приглашаю к себе домой. Свой дом я не люблю.

Дедушка как-то сказал,что мне с моим характером в жизни счастья не видать.

Но я, в принципе, оптимистично настроена!!

Я люблю море: и плавать,и сидеть на берегу.

а вот в реках почти не купаюсь.

в этом году на море впервые в жизни обгорела,хотя впервые в жизни взяла с собой тучу защитных средств!!

у меня смешанное отношение к ночным купаниям: с одной стороны,мне страшно, непонятно почему,а с другой-водя теплая,никого нет... мммммммммм)))))))

ещё о море: боюсь медуз,даже малюсеньких.

и даже если я в море по щиколотку,я все равно боюсь,что меня сожрёт акула. Это не смешно!! на меня в детстве очень сильно подействовали серии ""Челюстей"". Это моя реальная фобия!!!

Ещё боюсь открытых пространств. даже когда одна дома,закрываю все двери.

еще я терпеть не могу насекомых и грызунов

у меня было немало виртуальных закомств!!

некоторые из них перешли в реальные с переменным успехом.с одним челом из жж я даже обменялась посылками,хотя никогда его не видела!!!

я люблю готовить,но мало чего умею =)

ещё о мечтах: прыгнуть с парашютом!

даже когда я иду по улице одна,я иногда пугаю глубей! это презабавно))))

а еще я часто пою и не замечаю, что в какой-то момент начинаю делать это вслух)

а тем более говорить с самой собой!!! Помню,Тёра мне рассказывала, что когда пришла в наш класс,то по началу про меня думала :""Надо же,такая странная девочка!! все время что-то себе под нос бормочет!"". Потом,по её словам,она поняла,что я клёвая))))). У меня это,кстати,наследственное! Мой дедушка (Царствие ему небесное) постоянно вел политические дебаты на кухне за сигареткой. Маме это тоже передасось))) В общем, семейка фриков)))))

меня никогда не посещали суицидальные мысли всерьёз.

надеюсь, что через 10 лет смогу добавить 100новых фактов. и они будут поинтереснее;))



Всех люблю!!!!!!!!!!!!!!!!! 


",1986
2006,"

ой,ну спасиба,спасиба)))))

я тя тож лю)))))))))
",1986
2006,"

пасиба,пасиба))

Чмок!!!!!!
",1986
2006,"

в тысячекратном?? ой,да я же заблужусь...""))))

спасибо!!!
",1986
2006,"

спасибо))

я тебя тоже ещё раз поздравляю;)))
",1986
2006,"

ой,спасибо!!! обожаю холмарковских мишек!!! =))
",1986
2006,"

!!! самый неожиданный ответ!!! 


корону ведь не просто так надел,да? =)))
",1986
2006,"

в бассейн? интересно....

Z сказала ""в поле"".
",1986
2006,"

ну не соглашусь...в нём можно найти смысл. просто задавать его человеку по телефону и требовать сиюминутного ответа-это глупо, мягко говоря ))...
",1986
2006,"

то есть в пределе это рай?...
",1986
2006,"

в целом понятно. под раем я примерно это и понимаю. а счастливее,чем в раю,не бывает =)
",1986
2006,"

...наверное,надо верить,что это произойдет...и..в идеале надо жить так,чтобы это произошло...
",1986
2006,"

что за ужас??!!! простите, я это удаляю.
",1986
2006,"

:Р
",1986
2006,"

мамаш,в Вашем положении можно всё,что захочется) и даже нужно!! =)))
",1986
2006,"

я,к сожалению,проживаю в Кунцево..
",1986
2006,"

=)

мне ещё больше нравится, что на Аляске в -50 закрывают форточку в ванной))))))
",1986
2006,"

хиии... :Р
",1986
2006,"

Я люблю 35 раз.


© uisky
",1986
2006,"

не значит,канешна!!!
",1986
2006,"

Игоряш,это ты?....
",1986
2006,"

Шурик!! с днём рождения!!!!
",1986
2006,"

Слон, зачем?...
",1986
2006,"

это В.Р.Цой ...
",1986
2006,"

....да,я их обожаю.. а что? =)
",1986
2006,"

пасиб тебе) тут у нас, в загнивающем жж, есть такое прекрасное сообщество ru_aquarium (кажется,так пишется-посмотри у меня в юзеринфе) там уже море ссылок :) 


я рада, что ты со мной) 


что там с др Тимыча? ......
",1986
2006,"

Самая приятная неожиданность на этом альбоме-Афанасий Никитин буги. 


ещё очень красиво ""дело за мной"", но тут автор узнаваем...
",1986
2006,"

ну начинается в субботу всё-таки....
",1986
2006,"

а полубегемот?...
",1986
2006,"

да...только не знаю почему,но после прослушивания ЭТИХ текстов слушать песни самих авторов как-то...как-то пресно...
",1986
2006,"

;) забавный каламбур =))))
",1986
2006,"

давно пора было дать этому итальяшке по ушам!! как он Зидана держал прямо рукой!!!! притом за больную руку!!! ирод!!!! нет,я за Францию и в этом конфликте в частности.
",1986
2006,"

да мне вот тоже уже почти не верилось...
",1986
2006,"

и я! и я! =) я теперь не работаю-могу встретиться в любое время ;)
",1986
2006,"

Ребята,жж закрывают.....
",1986
2006,"

да на здоровье))))) да,муж-обезьянка ""два в одном""-это интересный вариант! ;)
",1986
2006,"

Сон сегодня был интересный. Будто бы я умерла,но при этом разговариваю со своими друзьями. Они мне говорят: ""Пошли быстрей,мы опаздываем на десять минут!"", а я отвечаю,что, мол, мне спешить некуда и мне что десять минут,что десять веков-одно и тоже...и вообще, я вне времени, я слилась с вечностью... ахинея какая-то....  Притом во сне я себя ощущала именно как не то какой-то призрак, не то душа. Потому что я была бесплотна и летала,и  друзья смотрели на меня снизу вверх...только почему они со мной разговаривали и как вообще они знали,что я тут....   не понятно..... 


такие вот сны......
",1986
2006,"

Ээээх... как бы мне хотелось отмотать ***цать лет назад, чтобы вот так всеръёз просить волшебную палочку на день рождения.....
",1986
2006,"


Посвещается всем моим замужним и женатым друзьям, а так же тем,кто в скором времени собирается таковыми стать,но в данный момент находится на даче и этот пост не видит ;) 


спасибо 

ovsianka 


Семейное счастье

Ты меня спрашиваешь, что такое семейное счастье. Я не знаю короткого и простого ответа. Но я знаю, что семейное счастье, это когда…

…ты возвращаешься домой, и начинаешь улыбаться, увидев свет в окнах твоего дома

…когда дети имеют общую тайну, о которой рассказывают друг другу только шепотом и улыбаясь: «А наши мама и папа целуются, когда думают, что их никто не видит» 

…когда дети рисуют свою семью розовыми и желтыми красками, и на этих рисунках все держатся за руки-палочки

…когда пятилетний малыш спешит первым выйти из троллейбуса, чтобы подать маме руку. Он думает: «я как взрослый, как папа»

…когда мама каждое утро просыпается с желанием приготовить завтрак для своей семьи

…а папа подушечками пальцев наизусть помнит все родинки на теле мамы, но не помнит о ее возрасте

…когда самым счастливым моментом всего дня становится час, когда вся семья садится за стол ужинать. И не существует обстоятельств, которые были бы важнее того, чтобы собраться вместе

…счастливая семья - это когда вы знаете, что будете жить вечно
",1986
2006,"

Сегодня я неожиданно отметила конец лета. Попали под невероятный ливень, такой что на центральных улицах Москвы не было никого,все попрятались под навесы=) а мы бродили без зонтиков,смеялись,на нас все глазели как на абсолютно с ума сошедших!!! легкий летний сарафан в момент превратился в тяжелую артиллерию,став мокрым и оттого...мммм...слегка прозрачным.....

эээх...хорошо... :)))))))))))))))0
",1986
2006,"

нет,всё-таки надо побывать на этом культовом балконе=) невозможно про него столько хорошего слушать =)
",1986
2006,"

а я и не жду конца лета. просто сегодня я его признала как факт..
",1986
2006,"

согласна!!!!!! даешь тридцать градусов!!!! =) 


возможно,возможно!!! я часто в инвизе сижу! ;)
",1986
2006,"

нет! ) стучись ко мне в аську! ;)))))
",1986
2006,"


Вчера у  

orlja и  

paufnuty родилась Танечка!!!!! 


Ребята,ещё раз поздравляю!!!!!!!!!

",1986
2006,"

Информация с 

kidpix :

Приходите 18 сентября, в понедельник, в 19 часов в клуб ""Проект ОГИ"" (Москва, Потаповский пер., 8/12, стр. 2 (м.Чистые пруды); www.proektogi.ru).

Юрий НОРШТЕЙН будет представлять новую книгу ""Ежик в тумане"" (ее в сообществе обсуждали) - со своими и Ярбусовскими иллюстрациями из фильма.

Показывать фильм, общаться со зрителями. Книжка будет продаваться дешевле, чем в магазинах. 


Думаю,имеет смысл сходить!!! Только бы с учёбой разобраться.... =)
",1986
2006,"

я в реке
",1986
2006,"

Прочитав пост 

0ld_friend ,решила последовать его примеру. 

Действительно,порою нам так важно кому-то что-то сказать,а рассказать это некому.... бывает, мы нуждаемся в собеседнике-а вокруг никого... 


Чего у вас нового? как поживаете? может,случилось чего? есть,о чём поговорить? что-то радует? или,наооборот,беспокоит? .... 


все комменты скринятся
",1986
2006,"

чуть не утопит????? что за шуточки,мамаша?!!!!! Татьяну Павловну беречь надо!!!!!
",1986
2006,"

Давненько у меня не было таких впечатлений от посещения кинотеатра....... 


Это просто полнейшая фигня!!!!!!!!!!! муть с осадком. Фуфло тряпошное (с) 


У меня дома есть книжка,моя мама её даже как-то прочитала (по этой причине фильм смотреть не хотела). я не читала из принципа-не хотелось тратить время на поп-книгу,в то время как вокруг столько всего интересного и действительно стоящего внимания... но так как кино занимает много меньше времени,чем прочтение книги+ещё несколько очевидных фыакторов ( ;))) ), на фильм я всё-таки решила сходить.. 


В начале рассказывалось о том,какое в то время было зловоние вокруг,как воняли люди,как вонял Париж...на экране самое вонючее по мысли автора место в Париже-рыбный рынок. Полнейшая антисанитария,все-и продавцы и покупатель немытые и нестиранные,к тому же нечесанные и часто нетрезвые. рыба,которую там продают,тоже уже ""того"". Для полноты ощущений крупным планом показано,как какой-то чел,простите,блюет на стенку.   Внимание зрителя обращается к торговке рыбой (как позже выяснится,матери главного героя). она тоже вся засаленная и отрватительная. ей с хлюпаущим звуком (для тех,кто помнит внутренности Сухорукова;)))) ) вываливают очередную порцию тухлого товара,тут она понимает,что начинаются схватки. и что же она делает? ложится в ближаюшую лужу,рожает (секунд за десять), перерезает ребёнку пуповину (там прям такой звук ""хрясь!""),выкидывает его,точнее даже не выкидывает,а оставляет валяться в грязи,и опять встает за прилавок!!!! 


Этот младенец попадает к тётеньке,которая промышляла торговлей детей. в первую же ночь детишки,уже большие-лет по 9-10, не долго думая,пытаются этого ребёнка удушить подушкой-чтобы не мешал им спать своим ором. и всё это опять показывается крупным планом. 


Те,кто хорошо меня знают,могут себе представить моё состояние в тот момент. я уже реально хотела выйти из зала. перенести это было непросто. 


Удивляет то,что немытые засаленные героини не забыли накрасить глазки рассыпчатыми тенями а губки-очень красивой натуральной помадой.  вообще,с историзмом там явная напряжёнка. 


Дальнейший сюжет таков: герой вырос и понял,что он- чудо. точнее,чудо-его нос. как утверждается,он чувствовал все запахи,ему это нравилось,он всегда хотел нового блаблабла.... но мне думется,что если любому человеку дать хоть на десять секунд возможность унюхать ВСЕ запахи земли одновременно,то он просто напросто сойдет с ума от их количества и суммарного букета. так что ирреальность происходящего была налицо уже в начале. однако не надо путать это со сказкой-тут нет никакого высокого полёта. все просто и прозаично: за сюжетную основу взято невозможное!!! опять же,можно было встать и уйти (звать менеджера не имело смысла-для тех,кто понял;))) ) так вот,однажды герой встретил барышню,чей запах влюбил его в неё,он выследил её,нюхал-нюхал втихоря,но тут стали спускаться соседи,он схватил её и прикрыл ей рот,чтобы она не кричала. ну и ненароком её задушил. это смутило его ненадолго:он её раздел и стал маниакально вдыхать её запах. однако мо мере того,как она остывала,запах уходил-герой был в печали. 


С тех пор его главным желанием стало научиться сохранять человеческий запах. и со временем от нашёл способ: барышня убивается,и быстренько-пока она ещё тёплая-обмазывается свиным жиром(всё тело,даже волосы). псосле этого она заворачивается в тряпочку,чтобы жир впитал запах. а потом специальнм скребком этот жир соскребается,добавляется спиртик до консистенции кашицы,кипятится-и путем конденсации получается желаемый аромат.  Достоверность этого способа у меня вызывает вопросы. точнее,я почти уверенна,что это полнейшая ересь. 


ну да ладно. в итоге он убивает нужное количество женщин,создает свой волшебный аромат. на убийстве пследней барышни его ловят,сажают в тюрьму и приговаривают к жестокой казни. на площади собирается весь город,все жаждут его смерти. но он открывает свой пузырёк,капает пару капель на платок-и случается массовый психоз. все начинают говорить,что он ангел,относиться к нему как к Пророку-чуть не молятся на него. тогда он капает на платок ещё пару капель-и случается акт массовой любви. Тут,надо сказать,сцена красивая: целая площадь обнаженных счастливых людей. здорово. 


После все заснули. а проснулись ""как после похмелья"",все застыдились своей наготы и разошлись. тут вот нестыковочка: похмелье,как мне думается,чувство не из приятных (хотя сама я его не испытала ещё;) ).  да и то,что предшествовало похмелью,хорошим делом назвать нельзя. это не может быть каким-то ""Божиим даром"", ""высшей миссией"" и прочее.  как мы помним,Адам и Ева стали стыдиться своей наготы после грехопадения. подразумевается ли тут параллель?.....если да,то она весьма и весьма натянута. 


ну а что же наш герой? он приходит к месту своего рождения-на тот самый вонючий рыбный рынок. там перед стайкой нищих он выливает на себя весь флакон. и эти милые люди сжирают его. совсем. не остается даже костей. 


Вот и сказочке конец,а кто досидел-молодец.  какая проблема тут поднимается? никакой. о ком фильм? о больном человеке,которого насквозь прожрали его собственные пороки. какую идею мы можем вынести? никакой.  мне думается,что это попытка скрыть за причудливой на первый взгляд формой отсутствие содерожания. 


теперь точно книгу не буду читать. 


не ходите на этот фильм,зря потратите время и деньги. это того не стоит.
",1986
2006,"

1) ну кино-это тоже произведение! к тому же,маман говорит,что книжка такая же-пустое описание постоянной вони и извращенных убийств.

2) из поп-кино я бы сходила на ""Дьявол носит Прада"". подозреваю,что смотреть надо с барышнями-так что это приглашение;)

3) ну...может и недопила,не знаю. ну не было его и всё! =)
",1986
2006,"

я уже отметила это в посте-за причудливой на первый взгляд формой нет содержания. любителям этого произведения,наверное,на это наплевать...... или они вообще не задумываются над этим..
",1986
2006,"

Амели...думаю, in general это фильм о любфи и о том,что её достойны все-даже абсолютно неформатные люди.... может,я не совсем точно выражаю свои ощущения,но смысл там определенно есть....а тут-ничего...
",1986
2006,"

!!! =) спасибо,что поставила в известность!))))) 


тусим;)
",1986
2006,"

может,все и примут его за мессию под воздействием какого-то психотропного средства,но только по факту-то ему прямая дорога в преисподню! 


насчёт того,что оценка полностью зависит от запаха... скорее,это касается только героя. у нормальных людей всё-таки >90% информации-это зрение)
",1986
2006,"

общество??? он сам по себе извращён,по-моему...
",1986
2006,"

САМЫМ читаемым,может,и не станет,но это всё-таки лидер продаж, что называется,бест-селлер!... 


не думаю,что Каренина была бы столь популярна,если бы не входила в школьную программу..... 


я приветствую разные точки зрения,мне это оч приятно!! ;))))
",1986
2006,"

так это ж ты мне прислала!!!! =))))) 

а чего это у тебя на юзерпике? темень какая-то... "")
",1986
2006,"

Прощальное письмо к человечеству. 

Автор великий - Габриэль Гарсиа Маркес,который неизлечимо болен раком.... 


*** 


""Если бы на одно мгновение Бог забыл, что я всего лишь тряпичная марионетка, и подарил бы мне кусочек жизни, я бы тогда, наверно, не говорил все, что думаю, но точно бы думал, что говорю. Я бы ценил вещи, не за то, сколько они стоят, но за то, сколько они значат. Я бы спал меньше, больше бы мечтал, понимая, что каждую минуту, когда мы закрываем глаза, мы теряем шестьдесят секунд света. Я бы шел, пока все остальные стоят, не спал, пока другие спят. Я бы слушал, когда другие говорят, и как бы я наслаждался чудесным вкусом шоколадного мороженного.

Если бы Бог одарил меня еще одним мгновением жизни, я бы одевался скромнее, валялся бы на солнце, подставив теплым лучам не только мое тело, но и душу. Господь, если бы у меня было сердце, я бы написал всю свою ненависть на/ ко льду и ждал пока выйдет солнце. Я бы нарисовал сном/мечтой Ван Гога на звездах поэму Бенедетти, и песня Серрат стала бы серенадой, которую я бы подарил луне. Я бы полил слезами розы, чтобы почувствовать боль их шипов и алый поцелуй их лепестков. .. Господь, если бы у меня еще оставался кусочек жизни, я бы НЕ ПРОВЕЛ НИ ОДНОГО ДНЯ, НЕ СКАЗАВ ЛЮДЯМ, КОТОРЫХ Я ЛЮБЛЮ, ЧТО Я ИХ ЛЮБЛЮ. Я бы убедил каждого дорогого мне человека в моей любви и жил бы влюбленный в любовь. Я бы объяснил тем, которые заблуждаются, считая, что перестают влюбляться, когда стареют, не понимая, что стареют, когда перестают влюбляться! Ребенку я бы подарил крылья, но позволил ему самому научиться летать. Стариков я бы убедил в том, что смерть приходит не со старостью, но с забвением. Я столькому научился у вас, люди, я понял, что весь мир хочет жить в горах , не понимая, что настоящее счастье в том, как мы поднимаемся в гору. Я понял, что с того момента, когда впервые новорожденный младенец сожмет в своем маленьком кулачке палец отца, он его больше никогда его не отпустит. Я понял, что один человек имеет право СМОТРЕТЬ НА ДРУГОГО С ВЫСОКА только тогда, когда он ПОМОГАЕТ ЕМУ ПОДНЯТЬСЯ. Есть столько вещей, которым я бы мог еще научиться у вас, люди, но, на самом-то деле, они вряд ли пригодятся, потому что, когда меня положат в этот чемодан, я, к сожалению, уже буду мертв. Всегда говори то, что чувствуешь, и делай, то что думаешь. Если бы я знал, что сегодня я в последний раз вижу тебя спящей, я бы крепко обнял тебя и молился Богу, что бы он сделал меня твоим ангелом-хранителем. Если бы я знал, что сегодня вижу в последний раз, как ты выходишь из дверей, я бы обнял, поцеловал бы тебя и позвал бы снова, чтобы дать тебе больше. Если бы я знал, что слышу твой голос в последний раз, я бы записал на пленку все, что ты скажешь, чтобы слушать это еще и еще, бесконечно. Если бы я знал, что это последние минуты, когда я вижу тебя, я бы сказал: Я люблю тебя и не предполагал, глупец, что ты это и так знаешь. Всегда есть завтра, и жизнь предоставляет нам еще одну возможность, что бы все исправить, но если я ошибаюсь и сегодня это все, что нам осталось, я бы хотел сказать тебе, как сильно я тебя люблю, и что никогда тебя не забуду. Ни юноша, ни старик не может быть уверен, что для него наступит завтра. Сегодня, может быть, последний раз, когда ты видишь тех, кого любишь. Поэтому не жди чего-то, сделай это сегодня, так как если завтра не придет никогда, ты будешь сожалеть о том дне, когда у тебя не нашлось времени для одной улыбки, одного объятия, одного поцелуя, и когда ты был слишком занят, чтобы выполнить последнее желание. Поддерживай близких тебе людей, шепчи им на ухо, как они тебе нужны, люби их и обращайся с ними бережно, найди время для того, чтобы сказать: “мне жаль”, “прости меня”, “пожалуйста и спасибо” и все те слова любви, которые ты знаешь. НИКТО НЕ ЗАПОМНИТ ТЕБЯ ЗА ТВОИ МЫСЛИ. Проси у Господа мудрости и силы, что бы говорить о том, что чувствуешь. Покажи твоим друзьям, как они важны для тебя. Если ты не скажешь этого сегодня, завтра будет таким же как вчера. И если ты этого не сделаешь никогда, ничто не будет иметь значения. Воплоти свои мечты. Это мгновение пришло"".
",1986
